"code","group","article","description"
"M87.364","2","A52465","Other secondary osteonecrosis, right fibula"
"M87.365","2","A52465","Other secondary osteonecrosis, left fibula"
"M87.861","2","A52465","Other osteonecrosis, right tibia"
"M87.862","2","A52465","Other osteonecrosis, left tibia"
"M87.864","2","A52465","Other osteonecrosis, right fibula"
"M87.865","2","A52465","Other osteonecrosis, left fibula"
"M90.561","2","A52465","Osteonecrosis in diseases classified elsewhere, right lower leg"
"M90.562","2","A52465","Osteonecrosis in diseases classified elsewhere, left lower leg"
"M96.661","2","A52465","Fracture of femur following insertion of orthopedic implant, joint prosthesis, or bone plate, right leg"
"M96.662","2","A52465","Fracture of femur following insertion of orthopedic implant, joint prosthesis, or bone plate, left leg"
"M96.671","2","A52465","Fracture of tibia or fibula following insertion of orthopedic implant, joint prosthesis, or bone plate, right leg"
"M96.672","2","A52465","Fracture of tibia or fibula following insertion of orthopedic implant, joint prosthesis, or bone plate, left leg"
"Q68.2","2","A52465","Congenital deformity of knee"
"Q68.6","2","A52465","Discoid meniscus"
"Q74.1","2","A52465","Congenital malformation of knee"
"S72.001A","2","A52465","Fracture of unspecified part of neck of right femur, initial encounter for closed fracture"
"S72.001B","2","A52465","Fracture of unspecified part of neck of right femur, initial encounter for open fracture type I or II"
"S72.001C","2","A52465","Fracture of unspecified part of neck of right femur, initial encounter for open fracture type IIIA, IIIB, or IIIC"
"S72.001D","2","A52465","Fracture of unspecified part of neck of right femur, subsequent encounter for closed fracture with routine healing"
"S72.001E","2","A52465","Fracture of unspecified part of neck of right femur, subsequent encounter for open fracture type I or II with routine healing"
"S72.001F","2","A52465","Fracture of unspecified part of neck of right femur, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with routine healing"
"S72.001G","2","A52465","Fracture of unspecified part of neck of right femur, subsequent encounter for closed fracture with delayed healing"
"S72.001H","2","A52465","Fracture of unspecified part of neck of right femur, subsequent encounter for open fracture type I or II with delayed healing"
"S72.001J","2","A52465","Fracture of unspecified part of neck of right femur, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with delayed healing"
"S72.001K","2","A52465","Fracture of unspecified part of neck of right femur, subsequent encounter for closed fracture with nonunion"
"S72.001M","2","A52465","Fracture of unspecified part of neck of right femur, subsequent encounter for open fracture type I or II with nonunion"
"S72.001N","2","A52465","Fracture of unspecified part of neck of right femur, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with nonunion"
"S72.001P","2","A52465","Fracture of unspecified part of neck of right femur, subsequent encounter for closed fracture with malunion"
"S72.001Q","2","A52465","Fracture of unspecified part of neck of right femur, subsequent encounter for open fracture type I or II with malunion"
"S72.001R","2","A52465","Fracture of unspecified part of neck of right femur, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with malunion"
"S72.001S","2","A52465","Fracture of unspecified part of neck of right femur, sequela"
"S72.002A","2","A52465","Fracture of unspecified part of neck of left femur, initial encounter for closed fracture"
"S72.002B","2","A52465","Fracture of unspecified part of neck of left femur, initial encounter for open fracture type I or II"
"S72.002C","2","A52465","Fracture of unspecified part of neck of left femur, initial encounter for open fracture type IIIA, IIIB, or IIIC"
"S72.002D","2","A52465","Fracture of unspecified part of neck of left femur, subsequent encounter for closed fracture with routine healing"
"S72.002E","2","A52465","Fracture of unspecified part of neck of left femur, subsequent encounter for open fracture type I or II with routine healing"
"S72.002F","2","A52465","Fracture of unspecified part of neck of left femur, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with routine healing"
"S72.002G","2","A52465","Fracture of unspecified part of neck of left femur, subsequent encounter for closed fracture with delayed healing"
"S72.002H","2","A52465","Fracture of unspecified part of neck of left femur, subsequent encounter for open fracture type I or II with delayed healing"
"S72.002J","2","A52465","Fracture of unspecified part of neck of left femur, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with delayed healing"
"S72.002K","2","A52465","Fracture of unspecified part of neck of left femur, subsequent encounter for closed fracture with nonunion"
"S72.002M","2","A52465","Fracture of unspecified part of neck of left femur, subsequent encounter for open fracture type I or II with nonunion"
"S72.002N","2","A52465","Fracture of unspecified part of neck of left femur, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with nonunion"
"S72.002P","2","A52465","Fracture of unspecified part of neck of left femur, subsequent encounter for closed fracture with malunion"
"S72.002Q","2","A52465","Fracture of unspecified part of neck of left femur, subsequent encounter for open fracture type I or II with malunion"
"S72.002R","2","A52465","Fracture of unspecified part of neck of left femur, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with malunion"
"S72.002S","2","A52465","Fracture of unspecified part of neck of left femur, sequela"
"S72.011A","2","A52465","Unspecified intracapsular fracture of right femur, initial encounter for closed fracture"
"S72.011B","2","A52465","Unspecified intracapsular fracture of right femur, initial encounter for open fracture type I or II"
"S72.011C","2","A52465","Unspecified intracapsular fracture of right femur, initial encounter for open fracture type IIIA, IIIB, or IIIC"
"S72.011D","2","A52465","Unspecified intracapsular fracture of right femur, subsequent encounter for closed fracture with routine healing"
"S72.011E","2","A52465","Unspecified intracapsular fracture of right femur, subsequent encounter for open fracture type I or II with routine healing"
"S72.011F","2","A52465","Unspecified intracapsular fracture of right femur, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with routine healing"
"S72.011G","2","A52465","Unspecified intracapsular fracture of right femur, subsequent encounter for closed fracture with delayed healing"
"S72.011H","2","A52465","Unspecified intracapsular fracture of right femur, subsequent encounter for open fracture type I or II with delayed healing"
"S72.011J","2","A52465","Unspecified intracapsular fracture of right femur, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with delayed healing"
"S72.011K","2","A52465","Unspecified intracapsular fracture of right femur, subsequent encounter for closed fracture with nonunion"
"S72.011M","2","A52465","Unspecified intracapsular fracture of right femur, subsequent encounter for open fracture type I or II with nonunion"
"S72.011N","2","A52465","Unspecified intracapsular fracture of right femur, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with nonunion"
"S72.011P","2","A52465","Unspecified intracapsular fracture of right femur, subsequent encounter for closed fracture with malunion"
"S72.011Q","2","A52465","Unspecified intracapsular fracture of right femur, subsequent encounter for open fracture type I or II with malunion"
"S72.011R","2","A52465","Unspecified intracapsular fracture of right femur, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with malunion"
"S72.011S","2","A52465","Unspecified intracapsular fracture of right femur, sequela"
"S72.012A","2","A52465","Unspecified intracapsular fracture of left femur, initial encounter for closed fracture"
"S72.012B","2","A52465","Unspecified intracapsular fracture of left femur, initial encounter for open fracture type I or II"
"S72.012C","2","A52465","Unspecified intracapsular fracture of left femur, initial encounter for open fracture type IIIA, IIIB, or IIIC"
"S72.012D","2","A52465","Unspecified intracapsular fracture of left femur, subsequent encounter for closed fracture with routine healing"
"S72.012E","2","A52465","Unspecified intracapsular fracture of left femur, subsequent encounter for open fracture type I or II with routine healing"
"S72.012F","2","A52465","Unspecified intracapsular fracture of left femur, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with routine healing"
"S72.012G","2","A52465","Unspecified intracapsular fracture of left femur, subsequent encounter for closed fracture with delayed healing"
"S72.012H","2","A52465","Unspecified intracapsular fracture of left femur, subsequent encounter for open fracture type I or II with delayed healing"
"S72.012J","2","A52465","Unspecified intracapsular fracture of left femur, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with delayed healing"
"S72.012K","2","A52465","Unspecified intracapsular fracture of left femur, subsequent encounter for closed fracture with nonunion"
"S72.012M","2","A52465","Unspecified intracapsular fracture of left femur, subsequent encounter for open fracture type I or II with nonunion"
"S72.012N","2","A52465","Unspecified intracapsular fracture of left femur, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with nonunion"
