"code","group","article","description"
"C84.Z3","1","A52479","Other mature T/NK-cell lymphomas, intra-abdominal lymph nodes"
"C84.Z4","1","A52479","Other mature T/NK-cell lymphomas, lymph nodes of axilla and upper limb"
"C84.Z5","1","A52479","Other mature T/NK-cell lymphomas, lymph nodes of inguinal region and lower limb"
"C84.Z6","1","A52479","Other mature T/NK-cell lymphomas, intrapelvic lymph nodes"
"C84.Z7","1","A52479","Other mature T/NK-cell lymphomas, spleen"
"C84.Z8","1","A52479","Other mature T/NK-cell lymphomas, lymph nodes of multiple sites"
"C84.Z9","1","A52479","Other mature T/NK-cell lymphomas, extranodal and solid organ sites"
"C84.ZA","1","A52479","Other mature T/NK-cell lymphomas, in remission"
"C84.90","1","A52479","Mature T/NK-cell lymphomas, unspecified, unspecified site"
"C84.91","1","A52479","Mature T/NK-cell lymphomas, unspecified, lymph nodes of head, face, and neck"
"C84.92","1","A52479","Mature T/NK-cell lymphomas, unspecified, intrathoracic lymph nodes"
"C84.93","1","A52479","Mature T/NK-cell lymphomas, unspecified, intra-abdominal lymph nodes"
"C84.94","1","A52479","Mature T/NK-cell lymphomas, unspecified, lymph nodes of axilla and upper limb"
"C84.95","1","A52479","Mature T/NK-cell lymphomas, unspecified, lymph nodes of inguinal region and lower limb"
"C84.96","1","A52479","Mature T/NK-cell lymphomas, unspecified, intrapelvic lymph nodes"
"C84.97","1","A52479","Mature T/NK-cell lymphomas, unspecified, spleen"
"C84.98","1","A52479","Mature T/NK-cell lymphomas, unspecified, lymph nodes of multiple sites"
"C84.99","1","A52479","Mature T/NK-cell lymphomas, unspecified, extranodal and solid organ sites"
"C84.9A","1","A52479","Mature T/NK-cell lymphomas, unspecified, in remission"
"C85.10","1","A52479","Unspecified B-cell lymphoma, unspecified site"
"C85.11","1","A52479","Unspecified B-cell lymphoma, lymph nodes of head, face, and neck"
"C85.12","1","A52479","Unspecified B-cell lymphoma, intrathoracic lymph nodes"
"C85.13","1","A52479","Unspecified B-cell lymphoma, intra-abdominal lymph nodes"
"C85.14","1","A52479","Unspecified B-cell lymphoma, lymph nodes of axilla and upper limb"
"C85.15","1","A52479","Unspecified B-cell lymphoma, lymph nodes of inguinal region and lower limb"
"C85.16","1","A52479","Unspecified B-cell lymphoma, intrapelvic lymph nodes"
"C85.17","1","A52479","Unspecified B-cell lymphoma, spleen"
"C85.18","1","A52479","Unspecified B-cell lymphoma, lymph nodes of multiple sites"
"C85.19","1","A52479","Unspecified B-cell lymphoma, extranodal and solid organ sites"
"C85.1A","1","A52479","Unspecified B-cell lymphoma, in remission"
"C85.20","1","A52479","Mediastinal (thymic) large B-cell lymphoma, unspecified site"
"C85.21","1","A52479","Mediastinal (thymic) large B-cell lymphoma, lymph nodes of head, face, and neck"
"C85.22","1","A52479","Mediastinal (thymic) large B-cell lymphoma, intrathoracic lymph nodes"
"C85.23","1","A52479","Mediastinal (thymic) large B-cell lymphoma, intra-abdominal lymph nodes"
"C85.24","1","A52479","Mediastinal (thymic) large B-cell lymphoma, lymph nodes of axilla and upper limb"
"C85.25","1","A52479","Mediastinal (thymic) large B-cell lymphoma, lymph nodes of inguinal region and lower limb"
"C85.26","1","A52479","Mediastinal (thymic) large B-cell lymphoma, intrapelvic lymph nodes"
"C85.27","1","A52479","Mediastinal (thymic) large B-cell lymphoma, spleen"
"C85.28","1","A52479","Mediastinal (thymic) large B-cell lymphoma, lymph nodes of multiple sites"
"C85.29","1","A52479","Mediastinal (thymic) large B-cell lymphoma, extranodal and solid organ sites"
"C85.2A","1","A52479","Mediastinal (thymic) large B-cell lymphoma, in remission"
"C85.80","1","A52479","Other specified types of non-Hodgkin lymphoma, unspecified site"
"C85.81","1","A52479","Other specified types of non-Hodgkin lymphoma, lymph nodes of head, face, and neck"
"C85.82","1","A52479","Other specified types of non-Hodgkin lymphoma, intrathoracic lymph nodes"
"C85.83","1","A52479","Other specified types of non-Hodgkin lymphoma, intra-abdominal lymph nodes"
"C85.84","1","A52479","Other specified types of non-Hodgkin lymphoma, lymph nodes of axilla and upper limb"
"C85.85","1","A52479","Other specified types of non-Hodgkin lymphoma, lymph nodes of inguinal region and lower limb"
"C85.86","1","A52479","Other specified types of non-Hodgkin lymphoma, intrapelvic lymph nodes"
"C85.87","1","A52479","Other specified types of non-Hodgkin lymphoma, spleen"
"C85.88","1","A52479","Other specified types of non-Hodgkin lymphoma, lymph nodes of multiple sites"
"C85.89","1","A52479","Other specified types of non-Hodgkin lymphoma, extranodal and solid organ sites"
"C85.8A","1","A52479","Other specified types of non-Hodgkin lymphoma, in remission"
"C85.90","1","A52479","Non-Hodgkin lymphoma, unspecified, unspecified site"
"C85.91","1","A52479","Non-Hodgkin lymphoma, unspecified, lymph nodes of head, face, and neck"
"C85.92","1","A52479","Non-Hodgkin lymphoma, unspecified, intrathoracic lymph nodes"
"C85.93","1","A52479","Non-Hodgkin lymphoma, unspecified, intra-abdominal lymph nodes"
"C85.94","1","A52479","Non-Hodgkin lymphoma, unspecified, lymph nodes of axilla and upper limb"
"C85.95","1","A52479","Non-Hodgkin lymphoma, unspecified, lymph nodes of inguinal region and lower limb"
"C85.96","1","A52479","Non-Hodgkin lymphoma, unspecified, intrapelvic lymph nodes"
"C85.97","1","A52479","Non-Hodgkin lymphoma, unspecified, spleen"
"C85.98","1","A52479","Non-Hodgkin lymphoma, unspecified, lymph nodes of multiple sites"
"C85.99","1","A52479","Non-Hodgkin lymphoma, unspecified, extranodal and solid organ sites"
"C85.9A","1","A52479","Non-Hodgkin lymphoma, unspecified, in remission"
"C86.00","1","A52479","Extranodal NK/T-cell lymphoma, nasal type not having achieved remission"
"C86.01","1","A52479","Extranodal NK/T-cell lymphoma, nasal type, in remission"
"C86.10","1","A52479","Hepatosplenic T-cell lymphoma not having achieved remission"
"C86.11","1","A52479","Hepatosplenic T-cell lymphoma, in remission"
"C86.20","1","A52479","Enteropathy-type (intestinal) T-cell lymphoma not having achieved remission"
"C86.21","1","A52479","Enteropathy-type (intestinal) T-cell lymphoma, in remission"
"C86.30","1","A52479","Subcutaneous panniculitis-like T-cell lymphoma not having achieved remission"
"C86.31","1","A52479","Subcutaneous panniculitis-like T-cell lymphoma, in remission"
"C86.40","1","A52479","Blastic NK-cell lymphoma not having achieved remission"
"C86.41","1","A52479","Blastic NK-cell lymphoma, in remission"
"C86.50","1","A52479","Angioimmunoblastic T-cell lymphoma not having achieved remission"
"C86.51","1","A52479","Angioimmunoblastic T-cell lymphoma, in remission"
"C86.60","1","A52479","Primary cutaneous CD30-positive T-cell proliferations not having achieved remission"
"C86.61","1","A52479","Primary cutaneous CD30-positive T-cell proliferations, in remission"
"C88.20","1","A52479","Heavy chain disease not having achieved remission"
"C88.21","1","A52479","Heavy chain disease, in remission"
"C88.30","1","A52479","Immunoproliferative small intestinal disease not having achieved remission"
"C88.31","1","A52479","Immunoproliferative small intestinal disease, in remission"
"C88.40","1","A52479","Extranodal marginal zone B-cell lymphoma of mucosa-associated lymphoid tissue (MALT-lymphoma) not having achieved remission"
"C88.41","1","A52479","Extranodal marginal zone B-cell lymphoma of mucosa-associated lymphoid tissue (MALT-lymphoma), in remission"
"C88.80","1","A52479","Other malignant immunoproliferative diseases not having achieved remission"
"C88.81","1","A52479","Other malignant immunoproliferative diseases, in remission"
"C88.90","1","A52479","Malignant immunoproliferative disease, unspecified not having achieved remission"
"C88.91","1","A52479","Malignant immunoproliferative disease, unspecified, in remission"
"C90.00","1","A52479","Multiple myeloma not having achieved remission"
"C90.01","1","A52479","Multiple myeloma in remission"
"C90.02","1","A52479","Multiple myeloma in relapse"
"C90.10","1","A52479","Plasma cell leukemia not having achieved remission"
"C90.11","1","A52479","Plasma cell leukemia in remission"
"C90.12","1","A52479","Plasma cell leukemia in relapse"
"C90.20","1","A52479","Extramedullary plasmacytoma not having achieved remission"
"C90.21","1","A52479","Extramedullary plasmacytoma in remission"
"C90.22","1","A52479","Extramedullary plasmacytoma in relapse"
"C90.30","1","A52479","Solitary plasmacytoma not having achieved remission"
"C90.31","1","A52479","Solitary plasmacytoma in remission"
"C90.32","1","A52479","Solitary plasmacytoma in relapse"
"C91.40","1","A52479","Hairy cell leukemia not having achieved remission"
"C91.41","1","A52479","Hairy cell leukemia, in remission"
"C91.42","1","A52479","Hairy cell leukemia, in relapse"
"C92.00","1","A52479","Acute myeloblastic leukemia, not having achieved remission"
"C92.01","1","A52479","Acute myeloblastic leukemia, in remission"
"C92.02","1","A52479","Acute myeloblastic leukemia, in relapse"
"C92.10","1","A52479","Chronic myeloid leukemia, BCR/ABL-positive, not having achieved remission"
"C92.11","1","A52479","Chronic myeloid leukemia, BCR/ABL-positive, in remission"
"C92.12","1","A52479","Chronic myeloid leukemia, BCR/ABL-positive, in relapse"
"C92.20","1","A52479","Atypical chronic myeloid leukemia, BCR/ABL-negative, not having achieved remission"
"C92.21","1","A52479","Atypical chronic myeloid leukemia, BCR/ABL-negative, in remission"
"C92.22","1","A52479","Atypical chronic myeloid leukemia, BCR/ABL-negative, in relapse"
"C92.30","1","A52479","Myeloid sarcoma, not having achieved remission"
"C92.31","1","A52479","Myeloid sarcoma, in remission"
"C92.32","1","A52479","Myeloid sarcoma, in relapse"
"C92.40","1","A52479","Acute promyelocytic leukemia, not having achieved remission"
"C92.41","1","A52479","Acute promyelocytic leukemia, in remission"
"C92.42","1","A52479","Acute promyelocytic leukemia, in relapse"
"C92.50","1","A52479","Acute myelomonocytic leukemia, not having achieved remission"
"C92.51","1","A52479","Acute myelomonocytic leukemia, in remission"
"C92.52","1","A52479","Acute myelomonocytic leukemia, in relapse"
"C92.60","1","A52479","Acute myeloid leukemia with 11q23-abnormality not having achieved remission"
"C92.61","1","A52479","Acute myeloid leukemia with 11q23-abnormality in remission"
"C92.62","1","A52479","Acute myeloid leukemia with 11q23-abnormality in relapse"
"C92.A0","1","A52479","Acute myeloid leukemia with multilineage dysplasia, not having achieved remission"
"C92.A1","1","A52479","Acute myeloid leukemia with multilineage dysplasia, in remission"
"C92.A2","1","A52479","Acute myeloid leukemia with multilineage dysplasia, in relapse"
"C92.Z0","1","A52479","Other myeloid leukemia not having achieved remission"
"C92.Z1","1","A52479","Other myeloid leukemia, in remission"
"C92.Z2","1","A52479","Other myeloid leukemia, in relapse"
"C92.90","1","A52479","Myeloid leukemia, unspecified, not having achieved remission"
"C92.91","1","A52479","Myeloid leukemia, unspecified in remission"
"C92.92","1","A52479","Myeloid leukemia, unspecified in relapse"
"C93.00","1","A52479","Acute monoblastic/monocytic leukemia, not having achieved remission"
"C93.01","1","A52479","Acute monoblastic/monocytic leukemia, in remission"
"C93.02","1","A52479","Acute monoblastic/monocytic leukemia, in relapse"
"C93.10","1","A52479","Chronic myelomonocytic leukemia not having achieved remission"
"C93.11","1","A52479","Chronic myelomonocytic leukemia, in remission"
"C93.12","1","A52479","Chronic myelomonocytic leukemia, in relapse"
"C93.30","1","A52479","Juvenile myelomonocytic leukemia, not having achieved remission"
"C93.31","1","A52479","Juvenile myelomonocytic leukemia, in remission"
"C93.32","1","A52479","Juvenile myelomonocytic leukemia, in relapse"
"C93.Z0","1","A52479","Other monocytic leukemia, not having achieved remission"
"C93.Z1","1","A52479","Other monocytic leukemia, in remission"
"C93.Z2","1","A52479","Other monocytic leukemia, in relapse"
"C93.90","1","A52479","Monocytic leukemia, unspecified, not having achieved remission"
"C93.91","1","A52479","Monocytic leukemia, unspecified in remission"
"C93.92","1","A52479","Monocytic leukemia, unspecified in relapse"
"C96.0","1","A52479","Multifocal and multisystemic (disseminated) Langerhans-cell histiocytosis"
"C96.4","1","A52479","Sarcoma of dendritic cells (accessory cells)"
"C96.A","1","A52479","Histiocytic sarcoma"
"C96.Z","1","A52479","Other specified malignant neoplasms of lymphoid, hematopoietic and related tissue"
"C96.9","1","A52479","Malignant neoplasm of lymphoid, hematopoietic and related tissue, unspecified"
"Z48.290","1","A52479","Encounter for aftercare following bone marrow transplant"
"Z85.43","1","A52479","Personal history of malignant neoplasm of ovary"
"Z85.4A","1","A52479","Personal history of malignant neoplasm of fallopian tube(s)"
"Z85.6","1","A52479","Personal history of leukemia"
"Z85.72","1","A52479","Personal history of non-Hodgkin lymphomas"
"Z85.79","1","A52479","Personal history of other malignant neoplasms of lymphoid, hematopoietic and related tissues"
"Z94.81","1","A52479","Bone marrow transplant status"
"C00.0","2","A52479","Malignant neoplasm of external upper lip"
"C00.1","2","A52479","Malignant neoplasm of external lower lip"
"C00.2","2","A52479","Malignant neoplasm of external lip, unspecified"
"C00.3","2","A52479","Malignant neoplasm of upper lip, inner aspect"
"C00.4","2","A52479","Malignant neoplasm of lower lip, inner aspect"
"C00.5","2","A52479","Malignant neoplasm of lip, unspecified, inner aspect"
"C00.6","2","A52479","Malignant neoplasm of commissure of lip, unspecified"
"C00.8","2","A52479","Malignant neoplasm of overlapping sites of lip"
"C00.9","2","A52479","Malignant neoplasm of lip, unspecified"
"C01","2","A52479","Malignant neoplasm of base of tongue"
"C02.0","2","A52479","Malignant neoplasm of dorsal surface of tongue"
"C02.1","2","A52479","Malignant neoplasm of border of tongue"
"C02.2","2","A52479","Malignant neoplasm of ventral surface of tongue"
"C02.3","2","A52479","Malignant neoplasm of anterior two-thirds of tongue, part unspecified"
"C02.4","2","A52479","Malignant neoplasm of lingual tonsil"
"C02.8","2","A52479","Malignant neoplasm of overlapping sites of tongue"
"C02.9","2","A52479","Malignant neoplasm of tongue, unspecified"
"C03.0","2","A52479","Malignant neoplasm of upper gum"
"C03.1","2","A52479","Malignant neoplasm of lower gum"
"C03.9","2","A52479","Malignant neoplasm of gum, unspecified"
"C04.0","2","A52479","Malignant neoplasm of anterior floor of mouth"
"C04.1","2","A52479","Malignant neoplasm of lateral floor of mouth"
"C04.8","2","A52479","Malignant neoplasm of overlapping sites of floor of mouth"
"C04.9","2","A52479","Malignant neoplasm of floor of mouth, unspecified"
"C05.0","2","A52479","Malignant neoplasm of hard palate"
"C05.1","2","A52479","Malignant neoplasm of soft palate"
"C05.2","2","A52479","Malignant neoplasm of uvula"
"C05.8","2","A52479","Malignant neoplasm of overlapping sites of palate"
"C05.9","2","A52479","Malignant neoplasm of palate, unspecified"
"C06.0","2","A52479","Malignant neoplasm of cheek mucosa"
"C06.1","2","A52479","Malignant neoplasm of vestibule of mouth"
"C06.2","2","A52479","Malignant neoplasm of retromolar area"
"C06.80","2","A52479","Malignant neoplasm of overlapping sites of unspecified parts of mouth"
"C06.89","2","A52479","Malignant neoplasm of overlapping sites of other parts of mouth"
"C06.9","2","A52479","Malignant neoplasm of mouth, unspecified"
"C09.0","2","A52479","Malignant neoplasm of tonsillar fossa"
"C09.1","2","A52479","Malignant neoplasm of tonsillar pillar (anterior) (posterior)"
"C09.8","2","A52479","Malignant neoplasm of overlapping sites of tonsil"
"C09.9","2","A52479","Malignant neoplasm of tonsil, unspecified"
"C10.0","2","A52479","Malignant neoplasm of vallecula"
"C10.1","2","A52479","Malignant neoplasm of anterior surface of epiglottis"
